Arsenal
João Palhinha;3;6;65;80;75;75;70;70;5;20;15;5;5;70;80;80;75;55;40;60;70;65;55;60;65;70;55;55;60;30;40;60;65;20;50;25;
Daniel Bragança;3;68;70;60;70;65;75;65;5;15;10;15;10;35;60;40;25;55;65;60;65;75;60;75;55;60;60;65;60;60;55;65;60;60;55;65;
Matheus Nunes;3;8;70;60;65;65;75;55;15;10;10;15;5;40;50;60;40;50;60;65;65;70;65;70;45;60;65;65;70;65;40;70;60;45;55;55;
Antunes;2;55;70;55;65;65;60;60;5;20;10;15;10;60;70;55;45;70;70;65;60;65;65;60;75;65;60;55;65;65;45;55;70;65;70;65;
Bruno Gaspar;2;76;50;45;60;65;60;60;10;5;15;5;5;55;60;50;45;70;60;70;65;60;60;60;35;55;70;65;50;55;40;60;70;30;40;40;
Nuno Mendes;2;5;65;60;70;60;65;65;15;5;15;15;10;55;65;65;45;70;70;75;70;65;65;60;45;70;75;65;70;60;50;70;65;35;15;65;
Bruno Tabata;4;7;65;60;85;45;85;60;5;20;5;15;5;50;55;45;25;40;65;65;70;70;50;80;60;50;65;65;80;75;45;75;60;60;65;75;
Nuno Santos;4;11;65;55;70;65;75;40;5;15;5;5;20;30;40;40;40;40;80;75;65;75;70;75;70;55;75;70;70;70;65;70;65;75;55;80;
Jovane Cabral;4;77;55;45;80;35;70;30;15;5;5;10;5;25;35;65;30;55;60;75;60;60;65;65;65;65;80;70;75;80;65;65;40;70;45;60;
Rafael Camacho;4;87;55;55;65;45;70;35;15;15;15;10;15;30;40;40;30;40;60;70;60;55;55;60;60;50;75;65;75;65;50;65;35;50;40;45;
Gonzalo Plata;4;20;55;35;55;45;75;25;10;15;5;10;10;30;25;40;45;40;70;75;65;65;50;65;70;45;80;75;80;85;65;70;65;70;60;75;
Tiago Tomás;5;19;60;60;75;60;55;45;15;15;5;5;15;30;40;45;55;65;45;70;65;55;60;60;45;70;75;65;60;65;60;55;70;30;55;35;
Antonio Adán;0;1;70;70;65;60;40;65;75;60;60;80;75;10;10;70;20;75;10;55;60;40;25;40;15;70;40;65;5;20;10;45;70;35;30;15;
Renan Ribeiro;0;40;55;55;55;65;55;65;40;50;60;80;75;15;10;70;40;65;5;60;65;50;60;50;15;65;60;70;10;60;5;40;65;25;15;15;
Luís Maximiano;0;81;50;55;70;65;45;60;55;60;60;75;70;15;5;55;35;65;15;60;65;50;15;45;15;65;60;70;10;10;10;45;70;40;15;25;
Luiz Phellype;5;29;60;65;70;55;60;25;10;15;15;5;5;20;40;80;70;65;35;60;60;50;50;50;60;70;55;55;55;55;75;70;70;50;75;20;
Marco Túlio;4;95;60;40;100;40;60;25;5;5;10;5;10;20;25;40;30;55;50;70;50;55;55;45;60;55;70;65;65;70;55;60;50;40;40;40;
Pedro Porro;4;24;50;35;75;50;70;55;15;15;10;15;10;40;60;60;40;45;55;75;75;60;70;70;40;55;80;70;75;75;50;65;65;40;40;50;
Elves Baldé;4;94;45;40;65;40;70;25;10;15;15;15;5;25;15;25;25;60;55;75;50;40;60;50;50;55;75;75;75;80;55;65;50;50;50;40;
Lumor Agbenyenu;2;89;45;50;65;60;60;50;5;10;10;15;15;50;65;45;40;75;60;75;65;55;60;55;50;55;75;70;60;55;35;55;70;50;45;35;
Stefan Ristovski;2;23;50;45;75;75;60;65;10;10;10;15;10;60;55;60;65;80;60;75;75;65;70;55;55;75;80;65;60;45;40;60;85;30;35;40;
Cristián Borja;2;26;60;35;65;60;55;55;15;20;10;15;15;55;65;60;35;60;50;75;75;65;60;55;40;65;75;65;60;55;40;60;70;30;35;40;

Tondela
Souleymane Anne;5;45;65;45;60;40;60;25;15;10;5;5;10;20;15;45;55;45;35;70;40;45;50;45;45;60;75;65;70;80;60;45;50;25;35;40;
João Mendes;3;16;70;65;75;40;75;40;10;5;10;15;10;45;45;60;30;60;65;50;60;70;55;70;65;55;60;50;70;75;55;70;40;70;60;65;
João Pedro;3;8;60;65;65;70;65;65;10;15;15;15;10;55;60;60;55;70;55;60;70;60;55;60;60;55;60;65;60;45;40;65;75;40;45;55;
Ricardo Alves;1;34;65;75;50;65;60;65;15;5;10;5;5;65;45;60;55;55;50;60;60;55;35;60;40;50;60;60;50;40;35;55;70;45;45;40;
Yohan Tavares;1;23;60;75;65;70;60;70;10;10;5;15;10;70;60;70;65;65;25;55;65;60;35;35;50;65;50;45;45;25;30;55;60;35;60;25;
Abdel Medioub;1;28;50;55;65;45;45;55;10;15;10;15;10;50;50;50;60;55;30;60;60;50;55;45;50;75;60;55;40;25;25;50;50;5;35;20;
Jota;1;4;20;50;85;40;45;70;10;5;10;5;5;50;45;50;45;40;35;45;40;40;35;25;45;55;60;50;30;25;15;45;45;35;10;25;
Pedro Augusto;3;6;60;65;65;65;55;50;5;5;10;10;10;60;70;65;35;65;45;60;65;70;40;60;40;55;55;60;50;25;40;55;65;40;55;45;
Jaume Grau;3;14;60;65;55;70;60;75;5;5;5;5;5;75;65;50;55;40;45;55;70;65;60;55;45;55;45;55;55;25;55;80;55;55;20;55;
João Jaquité;3;5;65;60;70;65;65;55;15;15;5;15;5;50;65;30;25;60;50;65;70;60;55;65;50;60;65;70;65;50;40;65;70;30;40;50;
Telmo Arcanjo;4;80;45;45;55;65;60;50;5;10;10;15;15;20;20;70;25;65;50;60;65;50;30;55;55;50;60;55;50;25;35;55;65;50;45;60;
Bebeto;2;2;60;65;75;70;60;55;15;5;10;10;20;55;75;55;45;65;65;70;65;60;60;55;45;65;70;60;60;50;40;60;70;60;40;55;
Joel Sousa;0;1;35;50;30;35;20;40;40;35;35;65;35;15;15;50;5;75;10;60;20;30;5;30;5;20;65;25;15;15;5;5;30;30;15;25;
Salvador Agra;4;7;45;55;75;65;55;30;15;5;5;5;5;30;35;40;25;70;65;70;60;55;70;60;60;65;70;65;55;60;55;55;35;60;55;65;
Rafael Barbosa;4;70;65;60;75;60;75;45;15;5;5;5;10;30;60;35;35;70;60;65;60;65;65;70;55;55;65;70;70;65;50;65;70;55;60;60;
Mario;4;17;55;45;55;45;50;35;15;15;10;10;5;35;20;35;50;30;40;70;40;55;55;40;65;60;75;45;60;50;55;65;50;40;20;25;
Enzo Martínez;2;21;55;50;40;60;50;40;10;5;5;10;5;75;45;65;60;65;20;50;50;55;50;50;35;60;50;45;35;35;30;60;65;10;35;35;
Rúben Fonseca;5;9;40;30;90;35;45;40;15;5;15;10;15;35;30;65;70;40;30;55;35;40;70;30;25;45;70;55;45;65;55;65;40;35;25;35;
Tomislav Strkalj;5;11;50;65;40;60;50;30;15;15;5;20;10;20;30;60;50;60;40;70;55;55;45;60;40;60;65;55;50;35;40;55;40;30;45;25;
Pedro Trigueira;0;88;50;45;70;65;50;65;35;60;75;80;60;15;15;80;40;75;15;50;60;50;10;50;15;65;50;55;10;5;10;50;75;40;15;15;
Babacar Niasse;0;99;65;40;65;60;40;55;40;40;70;65;45;15;35;50;55;80;5;70;65;55;15;60;10;60;50;80;15;15;10;55;60;35;15;20;
Filipe Ferreira;4;20;55;40;65;55;65;45;5;10;5;15;15;40;45;35;35;50;60;70;65;60;65;55;40;60;70;65;65;50;40;60;65;55;55;55;
Tiago Almeida;4;19;45;50;40;50;55;40;20;15;10;15;5;40;40;30;35;50;40;60;50;55;55;40;30;45;60;60;55;60;40;55;50;25;25;40;
Jhon Murillo;4;10;40;55;70;40;65;35;10;10;20;10;5;25;25;35;55;60;45;80;60;50;35;50;55;60;80;75;70;80;55;60;40;25;65;30;
Naoufel Khacef;4;24;55;50;55;45;65;40;15;10;10;5;5;40;55;55;50;45;55;70;65;55;55;60;55;50;65;65;60;70;45;60;55;40;20;55;

V. Guimarães
Lyle Foster;5;21;55;55;65;50;60;35;15;5;5;15;20;30;30;60;55;55;35;70;55;50;65;65;55;50;75;60;55;65;65;60;55;40;60;30;
Oscar Estupiñán;5;95;60;60;65;55;65;30;15;15;15;15;15;25;20;65;70;60;40;70;60;60;60;60;40;65;60;55;60;60;65;60;55;35;65;35;
Joseph Amoah;3;15;75;60;65;65;70;55;15;10;5;5;15;45;60;40;35;60;30;65;70;65;60;65;60;60;70;75;70;65;30;70;65;50;30;35;
Denis- WillPoha;3;8;60;60;55;75;70;55;5;5;15;5;15;50;50;60;40;60;50;70;70;65;65;65;50;55;70;75;60;60;40;65;60;30;40;35;
Nicolas Janvier;3;98;70;60;50;65;75;40;10;5;20;15;5;25;40;45;30;45;55;60;65;70;60;70;60;60;60;75;65;70;40;70;60;55;50;40;
André André;3;11;65;60;75;65;60;70;10;15;5;5;20;60;65;55;40;65;60;60;70;70;65;65;60;60;60;65;60;65;50;65;65;60;65;60;
Abdul Mumin;1;6;70;60;40;65;50;70;15;5;15;5;15;70;65;70;65;60;25;60;65;60;45;55;55;65;65;60;40;75;30;55;60;25;40;40;
Wakaso;3;25;60;70;70;75;55;70;5;5;5;10;15;65;70;75;60;75;35;65;80;65;60;50;50;75;60;55;40;55;35;60;70;40;50;30;
Mikel Agu;3;24;70;55;65;75;60;70;10;10;5;10;15;60;65;65;65;65;40;65;70;65;60;55;50;75;65;65;60;45;35;60;80;50;60;40;
Easah Suliman;1;5;50;45;40;60;50;65;15;15;5;10;15;65;55;70;70;65;40;60;65;55;30;40;30;65;60;55;45;30;15;50;60;5;60;20;
Jorge Fernandes;1;44;40;40;65;70;40;75;15;10;10;20;5;70;65;80;60;70;25;50;65;55;30;35;25;65;40;45;30;30;35;40;65;15;50;25;
Yann- AurelBisseck;1;4;60;55;70;70;50;55;5;15;10;10;5;65;70;60;60;75;30;60;50;50;35;45;40;60;55;50;35;30;25;40;60;20;25;15;
Pepelu;3;19;60;65;55;70;65;70;15;15;10;20;5;50;60;60;55;55;60;60;65;70;60;65;60;65;55;60;50;55;40;70;65;55;50;60;
Miguel Luís;3;88;70;60;75;70;60;55;15;5;10;15;10;35;45;40;30;65;55;55;65;65;65;65;55;60;60;65;60;60;50;60;70;55;55;60;
André Almeida;3;70;65;60;70;65;70;45;15;10;15;5;5;35;40;40;25;60;45;65;60;65;65;70;40;60;65;70;65;60;40;65;70;45;60;50;
Sílvio;2;28;70;65;70;60;65;60;20;15;10;5;15;55;65;50;55;65;50;55;55;50;60;60;60;65;55;55;60;60;40;60;60;45;55;45;
Matous Trmal;0;29;45;55;20;55;30;40;65;45;55;65;70;5;15;75;10;65;10;70;25;30;15;20;5;40;60;65;5;65;10;40;30;25;15;10;
Bruno Varela;0;1;50;55;75;60;45;65;50;60;60;80;65;10;5;60;20;70;10;60;50;45;5;40;10;65;55;70;15;10;10;50;70;30;5;20;
Ricardo Quaresma;4;10;70;50;70;35;90;25;15;5;5;10;5;5;10;60;30;50;100;50;35;80;45;75;65;50;55;60;90;95;50;85;35;65;65;85;
Abou Ouattara;4;27;50;40;55;35;70;20;10;15;15;5;15;25;25;25;25;70;40;80;50;50;50;55;35;40;80;75;65;60;50;65;55;45;50;55;
Welthon;4;94;55;55;65;40;70;30;15;5;5;5;5;25;30;75;45;55;55;75;65;60;70;60;65;50;70;65;70;55;55;60;55;65;45;50;
Marcus Edwards;4;7;80;50;60;60;80;30;10;10;15;10;15;25;30;30;25;35;60;80;50;65;75;75;50;70;85;85;85;85;65;80;45;65;70;60;
Vincent Marcel;4;93;55;60;50;65;65;45;5;10;5;10;5;40;40;50;35;50;55;65;65;60;65;50;45;50;70;75;60;50;35;60;75;55;40;55;
Rochinha;4;16;70;45;60;45;75;40;10;5;5;15;15;35;40;35;30;55;65;65;55;65;75;75;50;60;60;70;75;70;55;75;60;55;60;65;
Elias Abouchabaka;4;77;65;35;50;65;75;35;10;5;5;5;10;25;30;45;30;40;55;50;45;60;70;75;55;50;60;75;70;80;50;75;50;55;60;65;
Bruno Duarte;5;9;60;50;95;60;65;35;5;15;10;15;15;25;25;75;70;60;45;70;65;60;50;70;40;60;65;65;60;65;65;60;65;40;60;45;
Jhonatan;0;92;35;45;75;60;35;60;45;25;75;75;50;5;15;60;30;65;5;60;35;45;15;40;5;50;65;80;10;10;10;35;60;35;5;20;
Sebastián Rincón;4;91;45;40;60;55;60;30;5;10;15;5;5;30;40;70;60;70;35;70;60;40;70;50;40;65;70;50;60;60;55;60;65;40;60;40;
Falaye Sacko;2;17;60;65;60;55;70;50;5;15;15;10;15;55;65;35;40;60;60;75;70;60;65;65;50;70;80;75;65;65;40;60;65;45;45;50;
Gideon Mensah;2;14;45;55;60;60;60;65;10;15;5;10;10;55;65;50;55;65;45;85;65;60;45;60;40;65;80;70;65;65;15;55;75;45;40;45;

LOSC Lille
José Fonte;1;6;70;75;65;80;60;75;10;10;10;5;5;70;75;75;85;70;45;45;70;70;50;60;40;70;45;50;50;50;35;55;80;45;40;30;
Hakim Ouro-Sama;1;30;45;40;65;40;40;70;15;10;5;15;5;70;70;50;70;50;10;55;30;35;40;25;5;70;50;55;25;25;25;45;45;10;15;15;
Boubakary Soumaré;3;24;60;55;65;75;75;60;10;15;5;10;5;65;65;75;40;70;65;65;70;75;65;60;40;65;65;60;70;70;40;75;70;40;40;50;
Benjamin André;3;21;65;75;75;75;70;60;15;5;15;5;10;50;70;65;65;75;60;65;75;65;55;65;65;70;70;75;55;50;40;70;70;45;40;50;
ZekiÇelik;2;2;65;70;70;70;60;60;15;15;15;5;10;65;75;65;50;75;65;75;75;70;70;35;40;65;70;60;55;50;50;60;80;25;25;45;
Mike Maignan;0;16;65;70;65;70;50;65;70;65;70;75;70;10;15;80;10;70;10;40;70;60;5;40;50;70;50;65;50;50;5;65;60;40;10;25;
Jonathan David;4;9;65;55;60;60;65;20;15;5;10;15;15;35;30;60;35;60;50;75;60;65;60;60;55;65;80;60;65;60;70;70;70;50;75;40;
Jonathan Bamba;4;7;65;55;50;45;70;35;20;5;5;10;5;20;20;65;25;55;60;80;70;55;75;50;55;60;80;75;70;55;60;60;60;40;50;55;
Timothy Weah;4;22;60;60;50;55;65;35;15;5;15;10;15;20;25;45;40;50;45;70;60;50;60;55;55;55;80;70;70;65;65;60;65;55;70;50;
Jonathan Ikoné;4;10;65;50;55;60;75;35;5;15;10;15;10;30;25;45;35;30;50;80;65;60;75;65;65;55;80;80;80;80;65;75;65;55;60;45;
Renato Sanches;3;85;70;60;90;50;70;45;20;10;5;10;5;50;55;70;45;80;60;65;80;70;60;65;75;55;75;75;75;65;50;65;90;45;55;45;
Burak Yılmaz;5;17;75;65;75;60;55;30;15;15;15;15;5;25;15;70;65;45;45;75;40;55;85;50;65;75;65;60;65;60;85;55;50;70;80;35;
Orestis Karnezis;0;1;60;60;70;60;45;65;65;55;60;75;70;15;10;60;45;65;5;40;55;40;10;30;5;65;45;60;15;20;15;45;60;40;25;20;
Reinildo;4;28;50;40;65;60;60;40;10;10;5;5;5;35;55;50;55;55;55;75;60;50;60;45;40;55;75;65;60;45;40;55;60;45;30;40;
Yusuf Yazıcı;4;12;75;70;60;75;80;40;15;5;5;10;15;35;50;60;55;55;75;65;55;70;70;75;75;65;60;65;65;80;70;70;70;70;65;70;

Paris SG
Kylian Mbappé;5;7;90;65;70;50;85;10;15;10;10;10;10;10;10;50;35;60;65;100;70;65;90;65;60;85;100;80;90;90;85;80;50;50;75;50;
Marco Verratti;3;6;85;60;70;85;85;60;5;15;5;10;5;50;70;50;30;75;85;60;65;90;65;90;70;80;60;75;80;90;50;90;60;65;75;70;
Ander Herrera;3;21;65;70;90;80;75;70;5;5;5;10;10;75;70;55;25;70;75;65;90;75;60;70;45;90;70;80;45;40;50;75;90;35;70;35;
Marquinhos;1;5;85;85;85;90;70;80;5;15;5;5;5;80;80;70;75;75;60;70;75;70;40;60;50;85;70;65;50;50;40;70;75;20;40;20;
Abdou Diallo;1;22;70;55;75;70;60;55;15;15;10;15;5;75;75;75;70;80;45;75;70;65;35;60;35;65;65;60;50;45;30;55;60;25;45;20;
Presnel Kimpembe;1;3;75;80;80;75;65;75;5;5;10;5;20;80;85;80;80;85;50;70;75;60;50;50;30;75;65;70;50;40;35;65;70;25;40;20;
Thilo Kehrer;1;4;75;50;50;70;65;60;5;5;5;15;5;70;80;55;75;75;50;85;70;65;35;60;40;60;65;65;45;45;30;60;65;25;35;30;
Idrissa Gueye;3;27;65;70;80;85;65;70;5;15;15;15;10;70;90;65;55;80;45;65;80;60;45;65;65;85;70;70;50;40;30;65;90;35;40;40;
Danilo Pereira;3;15;65;80;70;90;60;85;15;15;5;10;5;70;70;80;70;70;40;70;80;65;60;60;60;70;65;65;55;45;40;55;75;40;60;30;
Juan Bernat;2;14;75;50;80;75;70;60;15;15;10;10;5;50;60;45;40;75;70;70;75;70;85;60;50;65;85;85;75;65;50;70;85;50;60;65;
Layvin Kurzawa;2;20;70;60;70;70;70;50;15;10;10;10;10;50;60;65;60;60;65;70;75;65;75;60;50;60;75;70;60;60;50;70;75;50;65;50;
Leandro Paredes;3;8;75;75;70;80;80;60;15;20;5;10;5;60;70;55;60;80;60;65;75;80;70;65;75;75;65;70;70;65;55;75;75;80;65;75;
Sergio Rico;0;16;70;70;50;70;35;65;65;65;60;85;75;15;5;70;25;65;10;40;50;55;25;30;15;70;50;80;10;50;10;50;60;30;15;20;
Moise Kean;4;18;50;45;80;50;70;25;5;10;20;5;15;25;30;70;45;80;45;80;50;55;60;55;60;60;85;75;70;60;75;65;75;50;60;15;
Ángel DiMaría;4;11;80;65;70;60;85;40;20;15;10;15;10;25;40;55;30;60;80;75;70;85;75;80;85;75;80;85;75;80;70;85;65;75;70;80;
Neymar;4;10;85;50;80;40;100;10;20;5;5;10;10;5;5;50;40;70;80;80;65;80;90;80;75;80;85;90;100;100;80;90;45;85;85;80;
Pablo Sarabia;4;19;65;70;45;75;80;25;5;15;10;15;15;35;35;45;40;50;70;70;65;75;70;80;65;65;75;80;75;75;70;80;70;75;65;70;
Rafinha;4;12;65;65;70;75;80;45;15;5;5;15;10;40;50;55;50;70;75;65;65;80;70;75;65;70;70;70;80;65;55;80;80;70;65;75;
Julian Draxler;4;23;75;40;50;70;80;30;15;5;15;10;5;20;20;50;30;40;65;65;65;70;75;75;75;60;75;70;80;75;70;85;50;50;50;65;
Mauro Icardi;5;9;85;65;70;55;70;30;15;5;15;15;5;25;25;65;85;60;35;70;70;65;100;50;60;85;70;75;60;70;90;75;60;20;90;20;
Keylor Navas;0;1;65;85;80;75;30;70;75;75;65;95;80;15;5;65;45;75;5;70;70;45;15;40;10;75;60;85;15;40;15;40;75;40;15;30;
Alessandro Florenzi;2;24;65;75;80;75;70;55;15;15;10;15;5;50;50;45;50;70;70;70;75;70;75;65;70;65;75;75;60;60;55;70;80;60;55;70;
Colin Dagba;2;31;65;65;60;70;65;60;10;10;5;10;10;50;55;50;50;40;65;75;70;60;70;50;25;55;80;70;65;55;35;65;70;25;30;40;

Olympique Lyon
Moussa Dembélé;5;9;70;55;80;60;70;35;10;5;5;5;5;15;15;75;75;70;40;75;70;60;80;55;60;65;80;70;70;65;75;65;60;60;75;25;
Tino Kadewere;5;11;65;50;55;45;65;30;10;10;5;5;15;30;25;70;65;35;55;75;75;55;70;50;50;60;75;65;60;70;70;60;65;40;70;40;
Lucas Paquetá;3;12;65;55;50;65;85;50;5;15;15;20;10;40;60;60;60;80;60;75;65;75;70;70;65;65;65;80;75;85;55;80;60;60;60;60;
Thiago Mendes;3;23;60;60;60;70;65;70;10;10;5;5;20;60;60;65;50;70;45;65;80;70;60;65;60;75;65;60;55;60;40;70;65;60;45;55;
Jason Denayer;1;5;65;60;60;70;70;75;10;15;5;10;15;75;80;65;65;70;25;75;65;65;40;55;25;75;75;70;55;55;25;70;65;25;25;25;
Marcelo;1;6;55;65;65;70;50;70;10;10;10;5;15;75;70;80;85;80;35;45;75;60;50;40;35;75;45;45;40;30;40;50;60;35;35;35;
Bruno Guimarães;3;39;70;70;70;70;70;70;15;5;10;10;10;65;65;60;55;70;55;60;75;80;60;75;60;70;60;65;65;70;50;75;75;55;60;50;
Maxence Caqueret;3;25;60;60;75;75;75;65;10;10;10;5;15;65;60;50;30;60;30;60;75;75;65;75;40;70;60;65;60;65;35;75;75;40;45;55;
Léo Dubois;2;14;70;65;70;75;65;65;15;15;10;10;10;60;70;65;50;70;75;60;60;65;65;60;50;70;60;70;55;50;40;65;75;65;40;70;
Memphis Depay;4;10;65;50;75;60;80;25;10;10;5;5;10;15;15;70;55;65;70;80;70;75;70;70;60;60;80;70;75;85;75;80;55;70;60;70;
Karl TokoEkambi;4;7;60;70;65;65;60;45;15;10;15;10;5;25;35;70;75;60;55;80;75;55;75;50;60;65;80;60;60;65;70;65;75;35;60;30;
Maxwel Cornet;4;27;50;45;70;65;60;45;15;10;10;5;20;45;45;60;50;60;50;70;60;60;65;55;40;55;70;60;60;60;60;60;65;55;50;60;
Djamel Benlamri;1;3;60;55;90;70;55;60;15;15;10;15;5;65;70;65;75;80;40;55;65;45;40;55;30;70;55;50;40;60;30;55;75;40;30;35;
Anthony Lopes;0;1;60;60;80;50;50;65;70;65;50;85;85;5;5;70;30;90;5;65;75;45;25;45;10;75;65;80;15;45;5;50;50;40;15;20;
Mattia DeSciglio;2;2;55;60;60;95;65;75;15;5;15;10;5;70;70;65;60;60;60;70;70;65;50;55;60;70;70;70;60;35;25;65;75;25;40;30;
Houssem Aouar;4;8;75;55;85;75;80;60;10;5;10;15;5;50;40;55;35;60;50;70;70;80;75;80;50;60;65;75;75;75;60;80;60;65;60;65;

Monaco
Wissam BenYedder;5;9;75;65;75;55;85;40;20;15;15;15;10;20;20;50;55;50;60;70;65;70;85;70;60;70;75;80;80;75;80;80;65;65;85;50;
Guillermo Maripán;1;3;60;60;70;70;50;75;10;5;10;15;5;70;75;75;75;75;25;50;75;60;35;45;40;70;50;55;35;25;35;50;65;30;20;30;
Florentino Luís;3;35;75;80;75;85;60;80;5;10;15;5;15;65;85;55;55;75;40;60;75;60;50;55;40;80;60;70;55;40;40;65;75;25;50;20;
Stevan Jovetic;5;10;75;65;65;60;80;35;15;5;15;20;20;20;30;60;65;60;65;60;60;75;65;80;70;70;60;65;75;85;70;80;60;70;80;60;
Cesc Fàbregas;3;4;85;65;65;60;90;35;10;15;10;10;10;40;40;45;50;60;60;40;40;85;70;85;65;80;40;55;65;75;65;85;50;70;75;75;
Youssef AïtBennasser;3;6;65;70;65;70;70;50;5;15;10;5;5;60;60;65;50;60;55;65;70;70;60;70;60;65;65;70;65;60;40;70;65;55;60;55;
Ruben Aguilar;2;26;70;75;80;75;65;60;5;10;5;10;10;65;70;55;45;80;70;70;75;65;70;60;40;75;70;65;70;50;35;65;80;35;40;30;
Henry Onyekuru;4;21;60;55;60;45;70;25;5;15;5;10;10;15;15;50;45;60;40;80;65;60;80;65;55;65;85;85;70;80;65;70;60;40;60;45;
Gelson Martins;4;11;70;50;75;50;80;35;5;10;5;15;10;25;25;45;20;50;60;80;65;65;70;65;50;65;85;90;85;90;60;75;50;35;60;35;
Alexandr Golovin;4;17;55;65;75;75;80;55;5;15;15;5;5;50;55;50;35;60;65;70;65;75;65;80;65;65;70;75;80;75;60;75;75;65;65;70;
Kevin Volland;5;31;55;60;85;80;60;35;10;5;15;5;20;35;50;70;55;75;50;65;90;55;85;70;70;55;70;65;70;75;65;60;90;50;65;40;
Vito Mannone;0;30;65;45;65;60;50;65;55;60;50;75;65;10;15;75;40;65;15;45;55;50;15;40;5;50;50;65;5;10;5;50;60;35;5;15;
Benjamin Lecomte;0;40;60;75;70;65;60;70;65;60;65;75;70;10;15;70;50;70;5;50;65;55;50;55;15;65;55;70;5;30;5;55;60;35;5;20;
Djibril Sidibé;2;29;60;50;65;60;65;60;5;15;15;15;15;60;75;70;55;65;65;75;75;65;75;60;50;65;70;65;60;60;40;65;70;50;60;50;
Fodé Ballo-Touré;2;2;60;50;65;70;65;50;15;15;10;10;15;60;65;60;50;60;65;75;75;60;65;55;45;60;80;70;65;60;30;60;75;35;45;45;

Marseille
Darío Benedetto;5;9;65;70;70;70;70;30;5;10;15;15;10;25;20;70;75;65;55;70;65;65;75;70;70;65;65;60;70;65;80;70;60;60;70;40;
Mickaël Cuisance;3;17;75;45;65;60;80;50;15;15;5;5;20;40;55;50;30;65;70;50;65;80;60;80;65;55;60;70;65;70;50;75;70;60;55;80;
Valentin Rongier;3;21;70;70;80;80;65;65;5;15;15;10;5;65;75;60;40;70;50;65;75;75;70;75;50;75;65;65;65;55;45;70;85;55;45;55;
Leonardo Balerdi;1;5;75;65;70;70;60;75;15;10;5;15;10;65;70;55;50;60;30;60;55;60;30;45;35;70;55;60;35;30;30;65;50;20;40;20;
Duje Caleta-Car;1;15;60;65;75;70;45;70;20;20;15;15;5;70;70;70;75;65;45;60;70;80;40;60;50;75;65;55;40;50;35;65;70;40;40;30;
Kevin Strootman;3;6;75;80;95;85;60;75;10;5;10;5;15;65;70;80;60;80;50;55;75;75;65;70;55;75;50;55;50;25;45;65;80;40;65;50;
Kostas Mitroglou;5;13;80;70;55;60;75;35;5;15;10;15;5;30;20;80;75;65;50;50;35;70;60;65;70;80;40;50;65;80;75;75;20;40;65;30;
Boubacar Kamara;3;12;70;60;65;75;65;65;15;10;5;10;10;70;75;60;65;70;40;75;70;75;55;65;30;70;70;65;65;40;30;55;75;30;20;30;
Morgan Sanson;3;8;70;60;70;80;75;50;5;5;10;15;15;40;50;60;40;60;65;70;75;80;65;75;70;65;70;70;70;70;55;75;85;65;50;60;
Yuto Nagatomo;2;25;70;70;80;80;45;75;15;15;10;15;15;60;65;35;40;70;35;55;60;45;35;30;40;65;60;70;35;40;35;55;70;20;25;20;
Hiroki Sakai;2;4;55;70;80;75;55;65;15;15;10;5;5;55;70;60;50;75;60;70;80;60;60;45;50;65;70;60;60;50;40;60;80;40;25;30;
Álvaro;2;3;75;75;70;60;55;70;15;10;5;15;10;75;70;65;70;80;35;65;70;50;35;55;45;75;65;55;50;35;30;60;70;30;40;25;
Saïf- EddineKhaoui;4;24;60;50;55;55;70;45;15;15;5;15;15;40;45;60;40;50;50;70;65;65;55;65;40;50;70;70;65;65;40;65;60;45;50;55;
Dimitri Payet;4;10;75;65;70;65;85;25;10;15;10;20;15;25;25;60;30;50;75;60;60;85;70;80;80;70;60;70;80;80;70;80;40;85;90;75;
Nemanja Radonjic;4;49;65;50;55;50;70;20;20;5;5;10;15;15;25;55;35;55;60;80;60;55;65;60;65;55;85;65;70;75;65;70;60;45;55;50;
Florian Thauvin;4;26;70;60;70;70;80;30;10;15;15;5;5;15;15;50;50;70;65;80;70;75;75;75;75;65;80;75;80;80;70;80;65;65;65;50;
Steve Mandanda;0;30;80;60;70;65;50;65;70;65;55;85;75;15;5;75;40;75;5;55;60;45;5;40;60;70;60;80;40;40;25;45;40;45;20;25;
Gautier Crétier;None;95;50;60;60;55;40;50;60;50;45;60;50;15;15;55;30;65;15;45;50;45;15;40;10;55;50;50;10;30;10;35;40;35;20;15;
Jordan Amavi;2;18;65;70;70;70;65;55;10;15;20;10;15;50;65;70;65;65;65;75;75;65;70;50;50;65;70;65;65;60;30;65;75;25;40;25;

Bayern Munich
Javi Martínez;3;8;75;75;75;85;70;80;10;15;5;10;5;70;80;75;65;70;50;50;60;65;50;60;50;85;40;45;45;45;55;65;60;35;55;35;
Fiete Arp;5;95;60;45;55;75;65;35;5;5;15;15;5;35;30;55;45;70;40;70;55;55;75;60;65;70;60;60;65;50;80;75;65;70;70;35;
Corentin Tolisso;3;24;65;60;80;85;70;60;10;20;20;20;15;60;55;75;75;75;55;65;90;75;85;70;70;60;70;65;50;55;65;60;90;40;45;40;
Leon Goretzka;3;18;80;70;90;80;75;55;15;10;15;10;10;50;60;90;70;75;55;80;90;75;80;75;60;65;55;55;55;50;60;65;90;65;60;50;
Jérôme Boateng;1;17;85;65;55;60;65;75;10;10;15;15;10;80;80;85;50;65;70;70;70;75;25;70;40;85;55;50;55;55;30;65;40;25;35;35;
